category,disease,link,data
tai-mui-hong,Suy giảm thính lực,https://nhathuoclongchau.com.vn/benh/suy-giam-thinh-luc.html,"Triệu chứng suy giảm thính lực Những dấu hiệu và triệu chứng của suy giảm thính lực Các triệu chứng suy giảm thính lực có thể bao gồm: Khó nghe rõ người khác nói, hiểu sai những gì họ nói, đặc biệt là ở những nơi ồn ào. Nghe nhạc hoặc xem TV với âm lượng cao quá mức. Cảm thấy khó khăn để hiểu và nghe kịp một cuộc đối thoại nào đó. Cảm thấy mệt mỏi hoặc căng thẳng vì phải tập trung khi nghe. Khó hiểu khi nghe người khác nói, đặc biệt là khi ở trong đám đông hoặc nơi ồn ào. Khó nghe các chữ cái trong bảng chữ cái không phải là nguyên âm. Thường yêu cầu người khác nhắc lại, nói chậm hơn, rõ ràng và to hơn. Cần tăng âm lượng của tivi hoặc radio. Khó chịu quá mức bởi tiếng ồn xung quanh. Ù tai . Triệu chứng giảm thính lực ở trẻ sơ sinh và trẻ em: Trẻ mất thính lực có thể nghe thấy 1 vài loại âm thanh, trong khi có thể không nghe thấy một số loại âm thanh khác: Không giật mình khi nghe tiếng động lớn. Không quay về phía phát ra âm thanh sau 6 tháng tuổi. Không nói được từ đơn như mẹ hoặc bố sau 1 tuổi. Không phản ứng lại khi bạn gọi tên trẻ. Trẻ lớn giảm thính lực có thể biểu hiện: Nói “Huh” nhiều hơn. Học nói chậm hơn trẻ cùng tuổi, nói không rõ ràng. Không làm theo hướng dẫn. Thường tăng âm lượng tivi hoặc máy tính bảng, điện thoại. Khi nào cần gặp bác sĩ? Nếu bạn bị mất thính lực đột ngột, đặc biệt là ở một bên tai, hãy liên hệ bác sĩ ngay lập tức. Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Sưng môi,https://nhathuoclongchau.com.vn/benh/sung-moi-946.html,"Triệu chứng sưng môi Những dấu hiệu và triệu chứng của sưng môi Sưng môi tự phát (tức là không do ung thư) thường không đau. Có thể có hoặc không kèm theo ngứa. Viêm môi đôi khi gây sưng môi, người bệnh thường cảm thấy đau. Bản thân sưng môi không nguy hiểm. Tuy nhiên, khi sưng môi do phù mạch, kèm theo sưng ở hầu họng và/hoặc đường hô hấp dưới có thể gây tử vong. Sưng môi có thể là cấp tính hoặc mãn tính. Sưng môi cấp tính Một số trường hợp sưng môi cấp tính là: Phản ứng dị ứng (ví dụ: Với thực phẩm, thuốc, son môi, chất kích ứng trong không khí, niken). Các yếu tố môi trường (ví dụ: Thời tiết lạnh và khô, cháy nắng). Phù mạch di truyền. Nguyên nhân do tác dụng không mong muốn của thuốc (không phải dị ứng). Ví dụ: Thuốc tim mạch nhóm ức chế chuyển hóa angiotensin, nhóm thuốc chẹn kênh canxi, một số loại thuốc tiêu sợi huyết). Sưng môi mãn tính Một số trường hợp sưng môi mãn tính là: Chứng to (thường có các đặc điểm trên khuôn mặt thô và/hoặc lưỡi to ra). Suy giáp (thường có bọng mặt và/hoặc lưỡi to). Nguyên nhân hiếm gặp của sưng môi mãn tính bao gồm tiếp xúc liên tục với chất gây dị ứng không nghi ngờ, u hạt viêm môi và bệnh Crohn. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Chảy máu mũi,https://nhathuoclongchau.com.vn/benh/chay-mau-mui-964.html,"Triệu chứng chảy máu mũi Những dấu hiệu và triệu chứng của chảy máu mũi Các dấu hiệu có thể dự đoán và nghi ngờ chảy máu mũi: Hạ kali máu; Sốc do xuất huyết; Đang điều trị bằng thuốc chống đông; Xuất huyết dưới da; Tái phát nhiều lần. Chảy máu mũi thường có triệu chứng từ chảy nhỏ giọt đến chảy mạnh. Tác động của chảy máu mũi đối với sức khỏe Chảy máu mũi nhẹ thường có thể cầm máu nhưng có thể là dấu hiệu báo động cho một bệnh lý nguy hiểm nào đó. Nếu chảy máu mũi với tần suất nhiều hơn thì nên theo dõi và đi khám càng sớm càng tốt. Biến chứng có thể gặp khi mắc bệnh chảy máu mũi Chảy máu cam hiếm khi gây tử vong, chỉ chiếm 4 trong số 2,4 triệu ca tử vong ở Hoa Kỳ. Khoảng 60% số người đã từng bị chảy máu cam trong suốt cuộc đời của họ, và chỉ 10% số trường hợp chảy máu cam đủ nghiêm trọng để được điều trị/can thiệp y tế. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Đau cổ họng,https://nhathuoclongchau.com.vn/benh/dau-co-hong-785.html,"Triệu chứng đau cổ họng Những dấu hiệu và triệu chứng của đau cổ họng Các triệu chứng của đau họng có thể khác nhau tùy thuộc vào nguyên nhân. Đau họng có thể cảm thấy: Cổ họng bị trầy xước gây đau và khó chịu. Cảm giác nóng rát cổ họng. Đau hơn khi nuốt hoặc nói. Cổ họng hoặc amidan của bạn cũng có thể có màu đỏ. Đôi khi, các mảng trắng hoặc vùng có mủ sẽ hình thành trên amidan. Những mảng trắng này thường gặp ở viêm họng liên cầu hơn là viêm họng do virus. Tác động của đau cổ họng đối với sức khỏe Đau cổ họng khiến bệnh nhân khó chịu ảnh hưởng đến chất lượng cuộc sống, mặc dù đau cổ họng có thể tự khỏi. Ngoài ra, đau cổ họng có thể dẫn đến các triệu chứng nghẹt mũi , sổ mũi, hắt xì, ho, sốt, ớn lạnh, sưng hạch ở cổ, giọng khàn, nhức mỏi cơ thể, đau đầu, khó nuốt, chán ăn,… Biến chứng có thể gặp khi mắc bệnh đau cổ họng Đau cổ họng có thể gây sưng viêm và bội nhiễm. Đau cổ họng kéo dài có thể là dấu hiệu của ung thư vòm họng , cần phải thăm khám bác sĩ nếu đau cổ họng kéo dài. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Nghẹt mũi,https://nhathuoclongchau.com.vn/benh/nghet-mui-855.html,"Triệu chứng nghẹt mũi Những dấu hiệu và triệu chứng của nghẹt mũi Nghẹt mũi là tình trạng tắc nghẽn 1 hoặc cả 2 bên mũi, làm người bệnh khó khăn khi thở bằng mũi. Tình trạng tắc nghẽn đó là do niêm mạc mũi bị viêm, phù nề đồng thời tăng tiết dịch. Nghẹt mũi thường là triệu chứng của các vấn đề bệnh lý trên đường hô hấp nên người bệnh thường không chỉ có triệu chứng nghẹt mũi mà còn có các triệu chứng khác như là: Chảy nước mũi, đau đầu, hắt xì hơi, sốt, đau họng,… Ví dụ như người bệnh viêm xoang có thể gồm triệu chứng sốt và đau nhức vùng mặt, nguyên nhân dị ứng thì có thể kèm triệu chứng chảy nước mắt, ngứa mắt, người bệnh có thể bị nghẹt mũi kèm đau họng, khó chịu, mệt mỏi, sốt và ho khi nhiễm trùng hô hấp trên do virus. Ở người bệnh gặp triệu chứng nghẹt mũi cũng cần chú ý đến bản chất của dịch tiết tức là màu sắc, tính chất lỏng sệt, tính nhầy, có mủ, có máu. Ngoài ra cũng cần quan tâm đến nghẹt mũi mạn tính hay là cấp tính, liệu có tính chất tái phát theo thời gian, địa điểm hay phơi nhiễm chất dị ứng cụ thể. Khi nào cần gặp bác sĩ? Cần quan tâm đặc biệt đến những dấu hiệu sau đây: Dịch tiết ở một bên mũi, đặc biệt là nếu có mủ hoặc có máu. Đau mặt, nhạy cảm đau ở mặt, hoặc cả hai. Bị nghẹt mũi và tăng áp lực trong xoang mũi hơn 7 ngày. Gọi điện sớm hơn nếu các triệu chứng nghiêm trọng."
tai-mui-hong,Đau họng,https://nhathuoclongchau.com.vn/benh/dau-hong-795.html,"Triệu chứng đau họng Những dấu hiệu và triệu chứng của đau họng Triệu chứng đi kèm thường gặp khi đau họng: Ho; Sổ mũi; Khàn giọng (những thay đổi trong giọng nói của bạn khiến bạn nghe có vẻ khó thở, khàn khàn hoặc căng thẳng). Các triệu chứng phổ biến nhất của viêm họng liên cầu khuẩn bao gồm: Đau họng có thể bắt đầu rất nhanh. Đau khi nuốt. Sốt. Amidan đỏ và sưng, đôi khi có các mảng hoặc vệt trắng có mủ. Những đốm đỏ li ti trên vòm miệng. Sưng hạch bạch huyết ở phía trước cổ. Đôi khi ai đó bị viêm họng liên cầu khuẩn cũng bị phát ban được gọi là bệnh ban đỏ (còn gọi là bệnh scarlatina). Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe. Bạn cần liên hệ ngay với bác sĩ nếu đau họng kèm một trong các triệu chứng sau: Đau họng nghiêm trọng; Khó nuốt; Khó thở hoặc đau khi bạn thở; Khó mở miệng; Đau khớp; Sốt cao hơn 101 độ F (38 độ C); Đau hoặc cứng cổ; Đau tai; Máu trong nước bọt hoặc đờm; Đau họng kéo dài hơn một tuần."
tai-mui-hong,Viêm tai,https://nhathuoclongchau.com.vn/benh/viem-tai-1134.html,"Triệu chứng viêm tai Những dấu hiệu và triệu chứng của viêm tai Các triệu chứng của viêm tai mạn tính thường khó nhận biết hơn viêm cấp tính: Hơi đau hoặc cảm giác khó chịu ở bên trong tai; Cảm giác áp lực dai dẳng bên trong tai; Chảy mủ tai ; Giảm hoặc mất thính lực. Ở trẻ em, có thể có thêm các dấu hiệu sau: Bé thường hay xoa hoặc kéo tai; Sốt; Không nghe hoặc phản ứng với một số âm thanh; Thường xuyên mất thăng bằng; Đau đầu; Quấy khóc hoặc bồn chồn; Chán ăn. Tác động của viêm tai đối với sức khỏe Viêm tai thường gây khó chịu ở tai trong, tai giữa hoặc tai ngoài. Viêm tai gây ảnh hưởng phần nào đến thính giác và nếu bị tái lại nhiều lần có thể gây hại đáng kể cho thính lực cũng như các khu vực xung quanh. Biến chứng có thể gặp khi mắc bệnh viêm tai Các biến chứng sau viêm tai thường hiếm gặp nhưng lại gây hậu quả nghiêm trọng: Mất thính lực; Thủng màng nhĩ; Viêm xương chũm; Viêm màng não; Chậm nói hoặc chậm phát triển ngôn ngữ ở trẻ em, thường xảy ra hơn khi viêm tai giữa mạn tính có dịch. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, liên hệ ngay với bác sĩ để được kiểm tra và tư vấn, đặc biệt là với trẻ em dưới 6 tháng tuổi. Chẩn đoán và điều trị sớm giúp giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Mất khứu giác,https://nhathuoclongchau.com.vn/benh/mat-khuu-giac.html,"Triệu chứng mất khứu giác Những dấu hiệu và triệu chứng của mất khứu giác Các dấu hiệu của mất khứu giác có thể xuất hiện đột ngột hoặc tiến triển dần dần. Bạn có thể trải qua sự thay đổi về khứu giác trước khi mất hoàn toàn. Bạn có thể ngửi những mùi quen thuộc thành mùi khác, hoặc bạn có thể ngửi thấy những mùi thực sự không có. Đối với một số người, một trong những triệu chứng đầu tiên của chứng mất khứu giác là mất vị giác. Bạn có thể nếm thấy thức ăn có vị nhạt hơn bình thường. Hoặc bạn không thể phân biệt được sự khác biệt giữa một số hương vị nhất định và phát hiện ra rằng khả năng ngửi của bạn đã giảm. Điều này xảy ra vì khứu giác và vị giác có mối liên hệ rất chặt chẽ với nhau. Biến chứng có thể gặp khi mắc mất khứu giác Mất khứu giác không chỉ đơn thuần là không thể ngửi được mùi ngọt hoặc mùi mặn. Các biến chứng bao gồm: Ngộ độc thực phẩm : Nếu bạn thiếu khứu giác và vị giác điều này có nguy cơ khiến bạn bị ngộ độc thực phẩm vì bạn không thể phát hiện khi nào thực phẩm bị hỏng. Tăng nguy cơ bị tổn thương do khói hoặc lửa: Mất khứu giác có thể khiến bạn không nhận ra có khói trong nhà hoặc nơi làm việc của mình. Tăng nguy cơ hít phải khí đốt tự nhiên hoặc hóa chất độc hại: Vì không thể ngửi nên bạn có thể không nhận ra mình đang tiếp xúc và hít phải khí hoặc hóa chất độc hại cho cơ thể. Ngộ độc thực phẩm có thể xảy ra khi bạn bị mất khứu giác Khi nào cần gặp bác sĩ? Nếu bạn gặp bất kỳ dấu hiệu hoặc triệu chứng nào trong thời gian dài mà không thấy cải thiện, hãy tham khảo ý kiến bác sĩ để được chẩn đoán và điều trị kịp thời."
tai-mui-hong,Ù tai,https://nhathuoclongchau.com.vn/benh/u-tai-572.html,"Triệu chứng ù tai Những dấu hiệu và triệu chứng của ù tai Người bị ù tai có thể nghe những âm phức như tiếng sóng biển, tiếng dế kêu, tiếng chuông reo hoặc tiếng hơi nước thoát qua chỗ hẹp. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Điếc,https://nhathuoclongchau.com.vn/benh/diec-571.html,"Triệu chứng điếc Những dấu hiệu và triệu chứng của điếc Điếc tiếp nhận thường có những biểu hiện: Khó hiểu hội thoại. Nói lầm bầm, khó hiểu người khác đang nói gì. Không nghe được giọng nói trong môi trường ồn. Khó hiểu hội thoại khi nghe trên điện thoại. Không định hướng được âm thanh (đặc biệt là những âm thanh tần số cao). Các dấu hiệu của điếc dẫn truyền: Khó hiểu hội thoại. Nghe không tròn âm hoặc nghe nhưng không rõ. Giảm sức nghe một bên tai, nhất là trong trường hợp một bên tai nghe rõ hơn tai còn lại. Một hoặc cả 2 tai có cảm giác đau. Mất thăng bằng. Viêm tai giữa , tai chảy dịch. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Dị vật trong tai,https://nhathuoclongchau.com.vn/benh/di-vat-trong-tai-570.html,"Triệu chứng dị vật trong tai Những dấu hiệu và triệu chứng của dị vật trong tai Các dị vật tai có thể phát hiện tình cờ khi soi tai, hoặc gây ra triệu chứng đau tai, chảy mủ tai và nghe kém. Thời gian mang bệnh trung bình là 2,8 ngày. Chứng tỏ sau khi dị vật bị kẹt trong tai bé thì do không có dấu hiệu gì rõ ràng nên người nhà không ai phát hiện, còn các em do còn nhỏ tuổi, ham chơi nên cũng không khóc la hay nói cho cha mẹ biết. Chỉ sau vài ngày, tai bé bắt đầu có mùi hôi, trẻ bắt đầu có cảm giác khó chịu hay móc tai thì gia đình mới đưa đi khám. Nên thông thường khi đến khám thì ống tai các bé đã bị viêm. Trong báo cáo ghi nhận 11 ca bị chảy máu ống tai trước khi lấy dị vật ra nguyên nhân do trầy xước. Nếu ống tai đã bị chảy máu trước thì sau khi lấy dị vật ra, khả năng chảy máu lại gấp 11 lần so với ống tai chỉ bị viêm sung huyết. Biến chứng có thể gặp khi mắc bệnh dị vật trong tai Thủng màng nhĩ . Ảnh hưởng tới chức năng nghe: Điếc dẫn truyền hoặc điếc tiếp nhận không hồi phục. Biến dạng vành tai, ống tai. Liệt dây thần kinh. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Viêm xoang hàm,https://nhathuoclongchau.com.vn/benh/xoang-ham-480.html,"Triệu chứng viêm xoang hàm Những dấu hiệu và triệu chứng của viêm xoang hàm Một số triệu chứng điển hình của viêm xoang hàm: Đau nhức vùng mặt, hai bên má, hốc mắt và lan sang hai bên thái dương; Sốt cao; Sổ mũi, nghẹt mũi ; Ở các vị trí bị viêm xuất hiện dịch mủ và có mùi hôi. Ngoài ra, tùy thuộc vào loại viêm xoang hàm mà có các triệu chứng khác nhau. Viêm xoang hàm cấp tính: Người bệnh có thể bị đau buốt ở đầu kèm theo sốt cao, đau nhức ở hàm trên, hốc mắt rồi lan sang thái dương và vùng mắt. Cơn đau nhiều vào buổi sáng, buổi trưa và giảm dần vào buổi chiều tối. Người bệnh cảm thấy đau nhiều khi cuối đầu, gập người, chạy nhảy, gập người, vận động mạnh hoặc lấy tay nhấn vào mắt và hố răng. Viêm xoang hàm mãn tính: Ở giai đoạn này, người bệnh sẽ không còn đau nhức ở vùng mặt nhưng sẽ bị nghẹt mũi. Lúc này người bệnh sẽ thấy mệt mỏi, dịch chảy ra có mùi hôi màu vàng xanh, vùng thái dương rất đau. Viêm xoang hàm mạn tính là bệnh rất nguy hiểm, nếu không được điều trị sẽ gây ra các biến chứng nghiêm trọng. Viêm xoang hàm do những bệnh về răng: Đau từ dữ dội đến âm ỉ vùng mặt, nhất là hai bên má. Mủ chảy ra từ mũi và hôi miệng. Biến chứng có thể gặp khi mắc bệnh viêm xoang hàm Nếu không được điều trị kịp thời và đúng cách, bệnh viêm xoang hàm có thể gây ra những biến chứng nguy hiểm, ảnh hưởng tiêu cực đến sức khỏe và thậm chí đe dọa đến tính mạng người bệnh. Dưới đây là một số biến chứng điển hình của viêm xoang hàm lên các cơ quan: Biến chứng não: Áp xe não, viêm não, viêm màng não. Biến chứng tai: Viêm dây thần kinh thị giác, áp xe mí mắt, viêm mô liên kết,... Biến chứng mắt: Mắt sung húp, viêm mí, viêm nề ổ mắt, viêm túi lệ,… Biến chứng đường hô hấp: Viêm đa xoang, viêm thanh quản , viêm họng,… Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Viêm xoang mạn tính,https://nhathuoclongchau.com.vn/benh/viem-xoang-man-tinh-481.html,"Triệu chứng viêm xoang mạn tính Những dấu hiệu và triệu chứng của Viêm xoang mạn tính Triệu chứng cơ năng: Chảy mũi là triệu chứng chính, thường xuyên có, chảy một hoặc hai bên nhưng thường là hai bên. Lúc đầu chảy mủ nhày trắng, sau chảy đặc xanh hoặc vàng, mùi tanh hoặc hôi thối do bội nhiễm. Mủ thường chảy ra cửa mũi sau xuống họng hoặc xì ra cửa mũi trước. Xì mũi hoặc khịt khạc mủ nhày hay mủ đặc thường xuyên. Ngạt tắc mũi thường xuyên: Tăng dần và ngày càng rõ rệt dẫn đến tắc hoàn toàn do mủ ứ đọng, niêm mạc phù nề, cuốn giữa thoái hóa, cuốn dưới quá phát, hoặc do polyp thường ngạt cả hai bên, nhưng có thể một bên nếu viêm xoang do răng. Đau nhức vùng mặt: Âm ỉ hay thành cơn ở vùng trán, má hai bên, hoặc đau nhức xung quanh ổ mắt, sâu trong ổ mắt, đau vùng chẩm phía sau nếu là viêm xoang sau. Mất hoặc giảm khứu giác. Kèm theo bệnh nhân có thể bị đau đầu, ho, mệt mỏi, hơi thở hôi. Ngoài ra, bệnh nhân thường có biểu hiện viêm mũi họng mạn tính hay viêm đường hô hấp như ho khan, ngứa họng, đắng họng hoặc khạc nhổ liên tục. Triệu chứng thực thể: Soi mũi thấy: Dịch mủ nhầy hoặc mủ đặc ở khe giữa, đôi khi khe trên. Niêm mạc hốc mũi viêm phù nề hoặc thoái hóa thành polyp. Có thể thấy các cấu trúc giải phẫu bất thường như: Vẹo lệch vách ngăn, bóng hơi cuốn giữa, VA quá phát,… Các triệu chứng trên kéo dài trên 12 tuần. Biến chứng có thể gặp khi mắc bệnh Viêm xoang mạn tính Biến chứng mũi họng: Viêm mũi họng mạn tính. Biến chứng đường hô hấp: Viêm tai giữa ; Viêm thanh quản; Viêm giãn khí phế quản. Biến chứng mắt: Viêm phần trước ổ mắt; Viêm thị thần kinh hậu nhãn cầu. Biến chứng nội sọ: Viêm màng não ; Viêm tắc tĩnh mạch xoang hang; Áp xe ngoài màng cứng, áp xe não. Biến chứng xương hay gặp ở trẻ em như cốt tủy viêm xương hàm trên, xương thái dương. Viêm thận, viêm khớp,… Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Viêm xoang,https://nhathuoclongchau.com.vn/benh/viem-xoang-479.html,"Triệu chứng viêm xoang Những dấu hiệu và triệu chứng của viêm xoang Với những người bị viêm xoang , các triệu chứng thường xuất hiện sau khi bị cảm lạnh hoặc tự xuất hiện do bị các tác nhân khác ngoài cảm lạnh gây nên. Viêm xoang cấp tính và mãn tính đều có triệu chứng và dấu hiệu giống nhau, bao gồm: Chảy mũi; Đau đầu, cảm giác nặng đầu và vùng hốc mắt; Nghẹt mũi; Miệng bị hôi và ho có đờm (đặc biệt vào ban đêm); Hạ huyết áp . Thường thì cơn đau dữ dội hơn trong viêm xoang cấp tính . Vùng trên xoang bị ảnh hưởng có thể mềm, sưng và ban đỏ. Viêm xoang hàm trên gây đau nhức vùng hàm trên, nhức răng, nhức đầu vùng trán. Viêm xoang trán gây đau nhức vùng trán và nhức đầu vùng trán. Viêm xoang sàng gây đau phía sau và giữa hai mắt, đau đầu phía trước thường được mô tả là chảy nước mắt, viêm mô tế bào quanh mắt và chảy nước mắt. Viêm xoang bướm gây ra ít đau khu trú hơn ở vùng trán hoặc vùng chẩm. Ngoài ra, còn có một số triệu chứng điển hình như là: Sốt và ớn lạnh; Đau răng, tai; Mệt mỏi; Màng nhầy mũi có màu đỏ và trắng đục; có thể có mủ vàng hoặc xanh; Có thể thấy dịch tiết ra mủ hoặc nhầy ở thịt giữa với viêm xoang hàm trên, trước, hoặc xoang trán và ở khu vực từ giữa đến tuỷ giữa với viêm xoang sàng sau hoặc xoang bướm; Sưng và đỏ quanh mắt, phù nề, đau mắt; Lú lẫn hoặc giảm mức độ ý thức; Đau đầu dữ dội. Biến chứng có thể gặp khi bị viêm xoang Hệ thống xoang nằm ở nhiều vị trí và có mối liên hệ mật thiết với tai - mũi - họng, sọ não, mắt và xương hàm. Cho nên viêm xoang có thể dẫn đến các biến chứng nguy hiểm như: Biến chứng đường hô hấp: Viêm họng mãn tính , viêm tai giữa, viêm thanh quản, viêm phế quản mãn tính; Biến chứng ở mắt: Viêm ổ mắt và phần phụ (viêm túi lệ, viêm mí mắt), viêm thị thần kinh hậu nhãn cầu có thể gây mù lòa; Biến chứng lên não: Viêm màng não , viêm tắc tĩnh mạch hang, áp xe ngoài màng cứng, áp xe não,… Biến chứng tại xương: Viêm cốt tủy xương và áp xe dưới cốt mạc xương trán. Viêm xoang có khả năng dẫn đến biến chứng rất nhanh. Vì vậy, người bệnh cần tiếp nhận điều trị ngay khi bệnh được chẩn đoán, phòng ngừa gặp các biến chứng nguy hiểm. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
tai-mui-hong,Chấn thương thanh quản,https://nhathuoclongchau.com.vn/benh/chan-thuong-thanh-quan-456.html,"Triệu chứng chấn thương thanh quản Những dấu hiệu và triệu chứng của chấn thương thanh quản Viêm thanh quản thường đến đột ngột và diễn biến nặng trong 5-7 ngày đầu. Các dấu hiệu thông thường là: Giọng nói khàn khàn, nói hụt hơi, yếu giọng; Cổ họng bị khô; Thỉnh thoảng mất giọng; Cơn ho khó chịu không biến mất; Họng thường xuyên bị kích ứng; Vướng họng, khó nuốt; Ho khan; Đau họng. Ngoài ra, tình trạng viêm nắp thanh quản (viêm thanh thiệt) là tình trạng nhiễm trùng nắp thanh quản và các mô xung quanh nó. Nắp thanh quản là phần mô bao phủ thanh quản và khí quản (ống thở), nằm ở dưới đáy lưỡi có nhiệm vụ bảo vệ đường thở khi nuốt. Khi bị viêm nắp thanh quản, mô sưng lên đến mức có thể đóng khí quản (ống thở). Viêm nắp thanh quản có thể gây tử vong nếu không được điều trị. Đi khám bác sĩ ngay nếu bạn có các triệu chứng sau: Khó nuốt; Khó thở, chẳng hạn như cần phải nghiêng người về phía trước để thở; Tiết nhiều nước bọt; Phát ra âm thanh khò khè khi thở; Giọng nói như bị bóp nghẹt; Sốt. Thông thường, bệnh nhân phải nằm viện để được điều trị. Bác sĩ chỉ định dùng kháng sinh đường tĩnh mạch và thường là glucocorticoid hoặc dexamethasone. Biến chứng có thể gặp khi bị chấn thương thanh quản Chấn thương thanh quản sẽ gây ra một vài biến chứng nguy hiểm nếu không được điều trị sớm như: Biến chứng tức thời Ngạt thở Cần phải chú ý, thường gặp do sặc, máu chảy xuống khí quản làm ứ đọng xuất tiết đờm. Chảy máu thường do chấn thương mạch hoặc thay đổi tư thế cổ làm mạch máu bị bục ra. Vì vậy cần được cầm máu ngay lập tức. Biến chứng thứ phát Viêm tấy lan tỏa Do chăm sóc vùng cổ không cẩn thận, viêm tấy khá nhanh chóng, đặc biệt là khi xuất hiện khí tràn dưới da gây hoại tử cả vùng cổ, ngực, mặt. Viêm tấy đôi khi lan xuống trung thất gây gây viêm thường gặp khi có chấn thương vùng hạ họng, thanh quản kèm theo. Viêm khớp nhẫn phễu. Di chứng Giọng nói Thay đổi giọng nói, rối loạn về phát âm, thần kinh quặt ngược, sụn phễu, thường xuất hiện muộn và khó phục hồi. Khó thở Tùy vào tình trạng tổn thương, vị trí, hình thái của sẹo mà có mức độ nặng hay nhẹ. Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên xảy ra, bạn nên liên hệ ngay với bác sĩ để được kiểm tra và tư vấn. Chẩn đoán và điều trị sớm sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe. Một số triệu chứng cho thấy rằng bệnh của bạn đang trở nên nghiêm trọng: Khó nuốt, khi nuốt thường gây đau đớn; Ho ra máu; Khó thở; Khàn tiếng trong một thời gian dài; Cơn đau ngày càng nặng. Cơ địa và tình trạng bệnh lý có thể khác nhau ở nhiều người. Hãy luôn thảo luận với bác sĩ để được chỉ định phương pháp chẩn đoán, điều trị và xử lý tốt nhất dành cho bạn."
